,expected,output,output disposal,probability,url,img_name
Mobility Aids,Regular Trash,Wheelchairs and Parts,Regular Trash,0.8298266530036926,https://p1.pxfuel.com/preview/77/954/423/wheelchair-disability-aids-for-disabled-people.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/mobility-aids.jpg
Mop,Regular Trash,Mop,Regular Trash,0.9878675937652588,https://upload.wikimedia.org/wikipedia/commons/6/63/Mop_and_bucket.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/mop.jpg
Mothballs,Hazardous Waste,Rock Salt,Hazardous Waste,0.7476767301559448,https://upload.wikimedia.org/wikipedia/commons/4/4d/Paradichlorobenzene4.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/mothballs.jpg
Motor Oil,Paint Swap,Motor Oil,Paint Swap,0.4077242612838745,https://upload.wikimedia.org/wikipedia/commons/6/68/SIGAUS_aceite.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/motor-oil.jpg
Motor Oil Bottles,Hazardous Waste,Detergents,Hazardous Waste,0.3461265563964844,https://upload.wikimedia.org/wikipedia/commons/3/3a/Motor_oil_bottles_variousbrands.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/motor-oil-bottles.jpg
Mug,Regular Trash,Mug,Regular Trash,0.3195267915725708,https://upload.wikimedia.org/wikipedia/commons/c/c6/Used_coffee_mug_%284356081928%29.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/mug.jpg
Nail Polish,Hazardous Waste,Nail Polish,Hazardous Waste,0.9980553388595581,https://images.pexels.com/photos/791157/pexels-photo-791157.jpeg,/content/drive/My Drive/neurips_colab/dataset_final/other/nail-polish.jpg
Nails,Regular Trash,Sewing Needles,Regular Trash,0.8414003849029541,https://p1.pxfuel.com/preview/705/89/232/nails-close-nail-macro.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/nails.jpg
Needles,Private Disposal,Used Needles and Syringes,Private Disposal,0.9176185131072998,https://images.pexels.com/photos/4210555/pexels-photo-4210555.jpeg,/content/drive/My Drive/neurips_colab/dataset_final/other/needles.jpg
Non-laser Cartridges,Regular Trash,Photocopier Cartridges,Electronics Recycling,0.36186692118644714,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Samsung_laser_toner_cartridge_front_view.jpg/1600px-Samsung_laser_toner_cartridge_front_view.jpg?20160730203036,/content/drive/My Drive/neurips_colab/dataset_final/other/non-laser-cartridges.jpg
Office Supplies,Regular Trash,Office Supplies,Regular Trash,0.9289467930793762,https://bradvisors.com/wp-content/uploads/2016/04/bigstock-School-office-supplies-5679112.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/office-supplies.jpg
Oil Paint,Paint Swap,Paint Primers,Paint Swap,0.44489824771881104,https://i0.hippopx.com/photos/672/85/189/color-oil-paints-tube-art-preview.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/oil-paint.jpg
Oyster Shells,Curbside Food Waste Collection,Oyster Shells,Curbside Food Waste Collection,0.9669007062911987,https://images.squarespace-cdn.com/content/v1/5d3cbf70d8a40e00011d021a/1627656403383-OZ8YDF6LB89XXKS7TZ2O/6_Sample+A_Tree+Oyster_Isognomon+alatus.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/oyster-shells.jpg
Pacifiers,Regular Trash,Pacifiers,Regular Trash,0.7315881848335266,https://upload.wikimedia.org/wikipedia/commons/1/19/Yellow_pacifier_in_a_tree.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/pacifiers.jpg
Paint (Acrylic),Regular Trash,Paint (water based),Regular Trash,0.442693829536438,https://upload.wikimedia.org/wikipedia/commons/e/e0/Multicolored_tempera_paints.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/paint- acrylic .jpg
Paint (Latex),Regular Trash,Paint (water based),Regular Trash,0.9543119072914124,https://media.musson.com/catalog/product/6/1/61-6003q__velourblack.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/paint- latex .jpg
Paint (water based),Regular Trash,Paint (water based),Regular Trash,0.5382932424545288,https://p1.pxfuel.com/preview/605/670/501/watercolors-paint-drawing-color.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/paint- water-based .jpg
Paint Primers,Paint Swap,Paint Primers,Paint Swap,0.6870847344398499,https://media.musson.com/catalog/product/6/1/61-6050__toughprime-white.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/paint-primers.jpg
Paint Thinner,Hazardous Waste,Paint Thinner,Hazardous Waste,0.5653189420700073,https://upload.wikimedia.org/wikipedia/commons/b/b8/Thinner_premium%2C_in_bottle.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/paint-thinner.jpg
Patio Furniture (metal or wicker),Regular Trash - Bulky Items,Patio Furniture (metal or wicker),Regular Trash - Bulky Items,0.7911941409111023,https://c1.wallpaperflare.com/preview/126/660/875/outdoor-furniture-sofa-bistro-coffee-table.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/patio-furniture- metal-or-wicker _1.jpg
Patio Stones,Private Disposal,Patio Stones,Private Disposal,0.7137677669525146,https://p1.pxfuel.com/preview/820/63/675/patch-flooring-paving-stones-composite-stones.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/patio-stones.jpg
Patio Stones,Private Disposal,Patio Stones,Private Disposal,0.7137677669525146,https://p1.pxfuel.com/preview/820/63/675/patch-flooring-paving-stones-composite-stones.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/patio-stones_1.jpg
Pet Food,Curbside Food Waste Collection,Soybeans,Curbside Food Waste Collection,0.3345537781715393,https://p1.pxfuel.com/preview/892/484/993/fish-food-pellet-woof.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/pet-food.jpg
Pet Fur,Curbside Food Waste Collection,Pet Fur,Curbside Food Waste Collection,0.752431333065033,https://upload.wikimedia.org/wikipedia/commons/c/c0/Curly_white_fur_on_dog.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/pet-fur.jpg
Pharmaceuticals,Private Disposal,Pharmaceuticals,Private Disposal,0.5488108396530151,https://miro.medium.com/v2/resize:fit:1400/1*v0b6LxnfYjmJR8tI1cnfJA.jpeg,/content/drive/My Drive/neurips_colab/dataset_final/other/pharmaceuticals.jpg
Photocopier Cartridges,Electronics Recycling,Inkjet Cartridges,Regular Trash,0.8617146015167236,https://i0.hippopx.com/photos/42/171/648/cartridges-printer-ink-jet-printer-inkjet-preview.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/photocopier-cartridges.jpg
Photographs,Regular Trash,Photographs,Regular Trash,0.7851612567901611,https://c1.wallpaperflare.com/preview/770/406/335/album-antique-arrangement-backgrounds.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/photographs.jpg
Picture Frame,Regular Trash,Picture Frame,Regular Trash,0.9979488253593445,https://cdn.pixabay.com/photo/2016/12/02/16/35/picture-frame-1878069_1280.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/picture-frame_1.jpg
Pillows,Regular Trash,Pillows,Regular Trash,0.910947322845459,https://p1.pxfuel.com/preview/70/706/354/pillows-pile-of-pillows-textile-comfort-home-cotton.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/pillows.jpg
Pills,Hazardous Waste,Pills,Hazardous Waste,0.9123408198356628,https://upload.wikimedia.org/wikipedia/commons/5/55/VariousPills.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/pills.jpg
Planters,Regular Trash,Household Plants,Curbside Food Waste Collection,0.34899288415908813,https://p1.pxfuel.com/preview/778/335/725/tuscany-flowers-home-planters.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/planters.jpg
Pool Chemicals,Hazardous Waste,Pool Chemicals,Hazardous Waste,0.5601977109909058,https://upload.wikimedia.org/wikipedia/commons/6/62/Liquid_Pool_Chlorine.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/pool-chemicals.jpg
Propane Tanks,Hazardous Waste,Propane Tanks,Hazardous Waste,0.9354774951934814,https://upload.wikimedia.org/wikipedia/commons/f/fe/Propane_tank_20lb.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/propane-tanks_1.jpg
Radiators,Regular Trash - Bulky Items,Radiators,Regular Trash - Bulky Items,0.9762588739395142,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Radiators_without_covers_%2825280791531%29.jpg/1600px-Radiators_without_covers_%2825280791531%29.jpg?20160307114954,/content/drive/My Drive/neurips_colab/dataset_final/other/radiators_1.jpg
Rat Poison,Hazardous Waste,Rat Poison,Hazardous Waste,0.9646691083908081,https://shawburygardencentre.co.uk/wp-content/uploads/17202-1.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/rat-poison.jpg
Rock Salt,Hazardous Waste,Rock Salt,Hazardous Waste,0.9442470073699951,https://live.staticflickr.com/3738/32588206874_52edd3e4e3_b.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/rock-salt.jpg
Rocks,Private Disposal,Rocks,Private Disposal,0.9835703372955322,https://p1.pxfuel.com/preview/276/310/563/rocks-stone-nature-geology-granite.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/rocks.jpg
Rotary Tiller,Regular Trash,Rotary Tiller,Regular Trash,0.999634861946106,https://upload.wikimedia.org/wikipedia/commons/3/33/Kuhn_EL201_-_rotavator_at_Bernard_Saunders_WD_2008_-_IMG_4072.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/rotary-tiller_1.jpg
Rubber Corks,Regular Trash,Rubber Corks,Regular Trash,0.506401002407074,https://upload.wikimedia.org/wikipedia/commons/b/bf/Rubber_stopper_holes.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/rubber-corks.jpg
Rust Preventatives,Hazardous Waste,Oil Drum,Private Disposal,0.9926208257675171,https://s0.geograph.org.uk/geophotos/01/05/88/1058869_ab573e1b.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/rust-preventatives.jpg
Safe,Regular Trash,Safe,Regular Trash,0.8655461072921753,https://upload.wikimedia.org/wikipedia/commons/f/f0/FireKing_KV2015-2_safe%2C_class_350-2R_front.JPG,/content/drive/My Drive/neurips_colab/dataset_final/other/safe.jpg
Salad Dressing,Curbside Food Waste Collection,Salad Dressing,Curbside Food Waste Collection,0.7501509785652161,https://cdn.pixabay.com/photo/2021/02/03/13/26/salad-5977977_1280.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/salad-dressing_1.jpg
Sand,Private Disposal,Sand,Private Disposal,0.9942150712013245,https://live.staticflickr.com/65535/50067689347_f1807b4340_b.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/sand.jpg
Sanitary Products,Regular Trash,Sanitary Products,Regular Trash,0.9197207093238831,https://live.staticflickr.com/65535/49947908727_8760f7a280_b.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/sanitary-products.jpg
Scouring Pads,Regular Trash,Sponges,Regular Trash,0.9876641631126404,https://cdn.pixabay.com/photo/2017/12/30/17/59/sponge-3050621_1280.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/scouring-pads.jpg
Screens,Regular Trash,Electric Lift Systems for the Disabled,Private Disposal,0.17787639796733856,https://felixwong.com/gallery/images/b/broken-window-screen-pull-tab-003.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/screens.jpg
Sealant,Hazardous Waste,Sealant,Hazardous Waste,0.7700165510177612,https://upload.wikimedia.org/wikipedia/commons/d/dd/Adhesive_sealant_in_aluminium_cartridge_packaging.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/sealant.jpg
Shampoo Bottle,Recycling,Shampoo Bottle,Recycling,0.999618411064148,https://pixahive.com/wp-content/uploads/2021/01/Herbal-shampoo-bottle-296782-pixahive.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/shampoo-bottle.jpg
Sheets,Regular Trash,Sheets,Regular Trash,0.9894110560417175,https://p1.pxfuel.com/preview/203/441/76/bed-sheets-pillows-bedroom.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/sheets.jpg
Shoes,Regular Trash,Shoes,Regular Trash,0.5947770476341248,https://p1.pxfuel.com/preview/37/163/696/shoes-colorful-fashion-sneakers.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/shoes.jpg
Shovels,Regular Trash - Bulky Items,Shovels,Regular Trash - Bulky Items,0.9995237588882446,https://cdn.pixabay.com/photo/2015/12/11/21/19/shovels-1088801_1280.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/shovels.jpg
Single serve coffee discs and pods,Regular Trash,CD Player,Electronics Recycling,0.2831808626651764,https://www.trustedreviews.com/wp-content/uploads/sites/54/2022/07/Vertuo-Carafe-Pour-Over-Style.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/single-serve-coffee-discs-and-pods.jpg
Sinks,Private Disposal,Counter Tops,Private Disposal,0.608148455619812,https://marbleunlimited.com/wp-content/uploads/2021/08/our-sinks.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/sinks.jpg
Sleeper Sofa,Regular Trash - Bulky Items,Sofas,Regular Trash,0.7352144122123718,https://c.pxhere.com/images/bf/f4/f2b495020eeb069121427aa12208-1587605.jpg!d,/content/drive/My Drive/neurips_colab/dataset_final/other/sleeper-sofa.jpg
Sleeping Bag,Regular Trash,Sleeping Bag,Regular Trash,0.9782325029373169,https://img.rawpixel.com/s3fs-private/rawpixel_images/website_content/px1144911-image-kwyr2umd.jpg?w=1200&h=1200&dpr=1&fit=clip&crop=default&fm=jpg&q=75&vib=3&con=3&usm=15&cs=srgb&bg=F4F4F3&ixlib=js-2.2.1&s=1dbd37334d92c0bea7ceff4ceac081e9,/content/drive/My Drive/neurips_colab/dataset_final/other/sleeping-bag.jpg
Smoke Alarms,Electronics Recycling,Smoke Detector,Electronics Recycling,0.8374252915382385,https://upload.wikimedia.org/wikipedia/commons/d/d9/Smoke_detector.JPG,/content/drive/My Drive/neurips_colab/dataset_final/other/smoke-alarms_1.jpg
Sofas,Regular Trash,Couch,Regular Trash - Bulky Items,0.846919596195221,https://p0.pxfuel.com/preview/408/247/638/sofa-furniture-chair-contemporary.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/sofas.jpg
Softeners,Hazardous Waste,Detergents,Hazardous Waste,0.9281349182128906,https://live.staticflickr.com/3868/14916075267_0e3c690445_b.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/softeners.jpg
Soiled Tissues,Curbside Food Waste Collection,Carpeting,Private Disposal,0.24857397377490997,https://upload.wikimedia.org/wikipedia/commons/8/8e/Used_tissue_paper_on_the_ground.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/soiled-tissues.jpg
Sponges,Regular Trash,Sponges,Regular Trash,0.9103178381919861,https://c1.peakpx.com/wallpaper/562/892/896/sponges-clean-many-colorful-sponge-wallpaper-preview.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/sponges.jpg
Sports Equipment,Regular Trash,Sports Equipment,Regular Trash,0.9863342642784119,https://p0.pxfuel.com/preview/59/624/843/tennis-sport-sport-equipment-racket.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/sports-equipment.jpg
Steamer Trunk,Regular Trash - Bulky Items,Steamer Trunk,Regular Trash - Bulky Items,0.999489426612854,https://p1.pxfuel.com/preview/876/596/856/steamer-trunk-trunk-luggage-antique.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/steamer-trunk.jpg
Stuffed Animals,Regular Trash,Stuffed Animals,Regular Trash,0.9991621971130371,https://p1.pxfuel.com/preview/710/942/449/soft-toys-stuffed-animals-teddy-bear-soft-toy.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/stuffed-animals.jpg
Sulfuric Acids,Hazardous Waste,Sulfuric Acids,Hazardous Waste,0.999390721321106,https://upload.wikimedia.org/wikipedia/commons/f/ff/Sulfuric_Acid.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/sulfuric-acids.jpg
Syringes,Private Disposal,Mercury Thermometer,Hazardous Waste,0.850018322467804,https://upload.wikimedia.org/wikipedia/commons/4/4a/Disposable_syringe_5ml_1.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/syringes.jpg
Tab Cards,Recycling,Tab Cards,Recycling,0.37180185317993164,https://p1.pxfuel.com/preview/578/47/661/recipe-tab-index-cards.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/tab-cards.jpg
Tampons,Regular Trash,Tampons,Regular Trash,0.3796743154525757,https://upload.wikimedia.org/wikipedia/commons/f/f8/Gestion_menstrual_tampon_toallitas_menstruaci%C3%B3n_periodicas_06.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/tampons.jpg
Tape Dispenser,Regular Trash,Tape Dispenser,Regular Trash,0.999963641166687,https://upload.wikimedia.org/wikipedia/commons/f/f4/Paper_tape_table_dispenser-01.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/tape-dispenser.jpg
Tar,Private Disposal,Fireplace Ashes,Regular Trash,0.365229070186615,https://upload.wikimedia.org/wikipedia/commons/3/33/McKittrick_Tar_Seep_North_of_Highway_58.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/tar.jpg
Tarp,Regular Trash,Tarp,Regular Trash,0.9601185917854309,https://upload.wikimedia.org/wikipedia/commons/a/a1/Dead_Pelicans_Procession_Tarp.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/tarp.jpg
Telephone Books,Recycling,Newspaper,Recycling,0.5640788078308105,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Telefonbog_ubt-1.JPG/290px-Telefonbog_ubt-1.JPG,/content/drive/My Drive/neurips_colab/dataset_final/other/telephone-books.jpg
Telephone Equipment,Electronics Recycling,Fax Machines,Electronics Recycling,0.35058584809303284,https://p1.pxfuel.com/preview/127/750/554/telephone-landline-technology-business-equipment-communication.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/telephone-equipment.jpg
Tiles,Private Disposal,Linoleum,Private Disposal,0.862231433391571,https://images.pexels.com/photos/7499974/pexels-photo-7499974.jpeg,/content/drive/My Drive/neurips_colab/dataset_final/other/tiles.jpg
Tire Cleaner,Hazardous Waste,Tire Cleaner,Hazardous Waste,0.9950044751167297,https://images.pexels.com/photos/4870705/pexels-photo-4870705.jpeg,/content/drive/My Drive/neurips_colab/dataset_final/other/tire-cleaner.jpg
Tires,Hazardous Waste,Tires,Hazardous Waste,0.6259260177612305,https://www.bostonherald.com/wp-content/uploads/migration/2015/10/20/100715equinoxmw003.jpg?w=535,/content/drive/My Drive/neurips_colab/dataset_final/other/tires.jpg
Tissue Box (empty),Recycling,Soiled Tissues,Curbside Food Waste Collection,0.5637115240097046,https://c0.wallpaperflare.com/preview/714/765/157/indonesia-bandung-forest-nature.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/tissue-box- empty .jpg
Toilet Brush,Regular Trash,Toilet Brush,Regular Trash,0.9995419979095459,https://cdn.pixabay.com/photo/2014/01/13/13/50/toilet-brush-243459_1280.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/toilet-brush.jpg
Toilet Paper Rolls,Recycling,Toilet Paper Rolls,Recycling,0.8542646169662476,https://upload.wikimedia.org/wikipedia/commons/f/f0/Toilet_paper_orientation_over.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/toilet-paper-rolls.jpg
Toilets,Private Disposal,Toilets,Private Disposal,0.8096347451210022,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Roediger_NoMix_toilet_%283331066762%29.jpg/798px-Roediger_NoMix_toilet_%283331066762%29.jpg?20141101171637,/content/drive/My Drive/neurips_colab/dataset_final/other/toilets.jpg
Toner (printer),Regular Trash,Inkjet Cartridges,Regular Trash,0.8961056470870972,https://c.pxhere.com/photos/e4/f5/cmyk_printer_colors_print_fillings_cartridges-922832.jpg!d,/content/drive/My Drive/neurips_colab/dataset_final/other/toner- printer .jpg
Toothpicks (wooden),Regular Trash,Toothpicks (wooden),Regular Trash,0.961269199848175,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Holzzahnstocher.jpg/800px-Holzzahnstocher.jpg?20151108223236,/content/drive/My Drive/neurips_colab/dataset_final/other/toothpicks- wooden .jpg
Towels,Regular Trash,Towels,Regular Trash,0.9938103556632996,https://p1.pxfuel.com/preview/206/424/910/towels-linen-house-bathroom.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/towels.jpg
Toys,Regular Trash,Plastic Toys,Regular Trash,0.36551687121391296,https://live.staticflickr.com/7883/47146183072_8e71a69fa4_b.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/toys.jpg
Trampoline Frame,Regular Trash - Bulky Items,Trampoline Frame,Regular Trash - Bulky Items,0.9627668857574463,https://www.freeimageslive.co.uk/files/images009/trampoline.preview.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/trampoline-frame_1.jpg
Transmission Filters,Hazardous Waste,Transmission Filters,Hazardous Waste,0.9345051646232605,https://upload.wikimedia.org/wikipedia/commons/3/39/Installiert_%C3%96lfilter_in_einem_Automatikgetriebe_IMG_6756.JPG,/content/drive/My Drive/neurips_colab/dataset_final/other/transmission-filters.jpg
Transmission Fluid,Hazardous Waste,Transmission Fluid,Hazardous Waste,0.7854338884353638,https://upload.wikimedia.org/wikipedia/commons/3/36/Mercon_and_Dexron_ULV_Fluids.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/transmission-fluid.jpg
Transmission Oil,Hazardous Waste,Motor Oil Bottles,Hazardous Waste,0.45103758573532104,https://upload.wikimedia.org/wikipedia/commons/0/01/ATF_Automatic_transmission_fluid_Dextron_III.JPG,/content/drive/My Drive/neurips_colab/dataset_final/other/transmission-oil.jpg
Turpentine,Hazardous Waste,Mason Jars (125 ml and 250 ml),Recycling,0.2841697633266449,https://upload.wikimedia.org/wikipedia/commons/1/1b/Turpentine_distilled_old_way.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/turpentine.jpg
Tyvek Envelopes,Regular Trash,Fax Paper,Recycling,0.8138490319252014,https://upload.wikimedia.org/wikipedia/commons/5/57/Newone_-_FedEx_Tyvek_envelope.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/tyvek-envelopes.jpg
Upholstery Cleaners,Hazardous Waste,Upholstery Cleaners,Hazardous Waste,0.999858021736145,https://production-next-images-cdn.thumbtack.com/i/302055766901047475/width/640.jpeg,/content/drive/My Drive/neurips_colab/dataset_final/other/upholstery-cleaners.jpg
Used Needles and Syringes,Private Disposal,Syringes,Private Disposal,0.5107002258300781,https://www.publicdomainpictures.net/pictures/380000/nahled/drug-addicts-discarded-syringe.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/used-needles-and-syringes.jpg
Varnish,Hazardous Waste,Furniture Polish,Hazardous Waste,0.6586226224899292,https://images.pexels.com/photos/3186683/pexels-photo-3186683.jpeg,/content/drive/My Drive/neurips_colab/dataset_final/other/varnish.jpg
Vintage Jewelery,Regular Trash,Vintage Jewelery,Regular Trash,0.9783888459205627,https://p1.pxfuel.com/preview/748/500/837/chain-medallion-woman-human.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/vintage-jewelery_2.jpg
Vitamins,Regular Trash,Pills,Hazardous Waste,0.4287647008895874,https://npr.brightspotcdn.com/legacy/sites/nhpr/files/201605/vitamins.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/vitamins.jpg
Walkers,Regular Trash,Crutches,Regular Trash,0.8480207920074463,https://upload.wikimedia.org/wikipedia/commons/f/f6/Walker_extended.JPG,/content/drive/My Drive/neurips_colab/dataset_final/other/walkers.jpg
Wax,Regular Trash,Wax,Regular Trash,0.32229769229888916,https://media.musson.com/catalog/product/8/6/86-2324__nw-4.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/wax.jpg
Weed Killers,Hazardous Waste,Weed Killers,Hazardous Waste,0.9659168124198914,https://store.bluediamond.gg/wp-content/uploads/307000000000004035-1-300x300.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/weed-killers.jpg
Wheelchairs and Parts,Regular Trash,Wheelchairs and Parts,Regular Trash,0.5851497650146484,https://p0.pxfuel.com/preview/701/766/346/disabled-stroller-the-disease-wheelchair.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/wheelchairs-and-parts.jpg
Wine Corks (rubber),Regular Trash,Rubber Corks,Regular Trash,0.89544677734375,https://upload.wikimedia.org/wikipedia/commons/0/08/Synthetic_corks_2.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/wine-corks- rubber .jpg
Wood Preservatives,Hazardous Waste,Spray Starch,Hazardous Waste,0.28546762466430664,https://www.safeblend.com/wp-content/uploads/2019/02/XGFL-X0D-copy.png,/content/drive/My Drive/neurips_colab/dataset_final/other/wood-preservatives.jpg
X-Ray,Regular Trash,X-Ray,Regular Trash,0.9878101348876953,https://upload.wikimedia.org/wikipedia/commons/e/e2/X-ray_of_normal_hand_by_dorsoplantar_projection.jpg,/content/drive/My Drive/neurips_colab/dataset_final/other/x-ray.jpg
