,expected,output,output disposal,probability,url,img_name
Honeydew Melon,Regular Trash,Cantaloupe,Curbside Food Waste Collection,0.5621160268783569,https://img.rawpixel.com/s3fs-private/rawpixel_images/website_content/px954323-image-kwynwtep.jpg?w=1200&h=1200&dpr=1&fit=clip&crop=default&fm=jpg&q=75&vib=3&con=3&usm=15&cs=srgb&bg=F4F4F3&ixlib=js-2.2.1&s=16e911109637844121f1ee95eb09930e,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/honeydew-melon.jpg
Household Plants,Curbside Food Waste Collection,Household Plants,Curbside Food Waste Collection,0.9601937532424927,https://images.pexels.com/photos/9710609/pexels-photo-9710609.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/household-plants.jpg
Kale,Curbside Food Waste Collection,Kale,Curbside Food Waste Collection,0.9459455013275146,https://i2.pickpik.com/photos/455/196/954/kale-garlic-chips-from-kale-foliage-preview.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/kale.jpg
Kiwi,Curbside Food Waste Collection,Kiwi,Curbside Food Waste Collection,0.875671923160553,https://www.publicdomainpictures.net/pictures/320000/nahled/kiwi-fruit-on-wood-close-up.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/kiwi.jpg
Kumquat,Curbside Food Waste Collection,Kumquat,Curbside Food Waste Collection,0.7453758120536804,https://c1.wallpaperflare.com/preview/387/205/130/fruit-food-fruits-healthy.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/kumquat.jpg
Leaves,Leaf and Yard Waste,Leaves,Leaf and Yard Waste,0.9920728802680969,https://images.pexels.com/photos/807598/pexels-photo-807598.jpeg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/leaves.jpg
Leek,Curbside Food Waste Collection,Leek,Curbside Food Waste Collection,0.8248753547668457,https://upload.wikimedia.org/wikipedia/commons/a/a5/Leeks_on_shelf.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/leek.jpg
Lemon,Curbside Food Waste Collection,Lemon,Curbside Food Waste Collection,0.9742717146873474,https://upload.wikimedia.org/wikipedia/commons/f/f6/Lemons_texture_clue169.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/lemon.jpg
Lentils,Curbside Food Waste Collection,Lentils,Curbside Food Waste Collection,0.9670163989067078,https://upload.wikimedia.org/wikipedia/commons/f/f5/3_types_of_lentil.png,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/lentils.jpg
Lettuce,Curbside Food Waste Collection,Lettuce,Curbside Food Waste Collection,0.9898207187652588,https://p1.pxfuel.com/preview/695/937/92/lettuce-salad-leaves-leaf.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/lettuce.jpg
Lima Beans,Curbside Food Waste Collection,Lima Beans,Curbside Food Waste Collection,0.9407366514205933,https://upload.wikimedia.org/wikipedia/commons/f/fb/Lima_beans_fresh.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/lima-beans.jpg
Lime,Curbside Food Waste Collection,Lime,Curbside Food Waste Collection,0.9940136075019836,https://c.pxhere.com/photos/b5/80/CC0_CC0_Photos_Free_Images_Free_Photos_Fruit_High_Resolution_Lime_Royalty_Free-1617713.jpg!d,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/lime.jpg
Lobster,Curbside Food Waste Collection,Lobster,Curbside Food Waste Collection,0.986710250377655,https://cdn.pixabay.com/photo/2019/01/07/07/23/boston-lobster-3918533_1280.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/lobster.jpg
Lychee,Curbside Food Waste Collection,Lychee,Curbside Food Waste Collection,0.9858330488204956,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Lychee_fruits_and_seed.jpg/800px-Lychee_fruits_and_seed.jpg?20210422104754,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/lychee.jpg
Mandarin Orange,Curbside Food Waste Collection,Mandarin Orange,Curbside Food Waste Collection,0.8913904428482056,https://upload.wikimedia.org/wikipedia/commons/4/49/Mandarin_Oranges_%28Citrus_Reticulata%29.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/mandarin-orange.jpg
Mango,Curbside Food Waste Collection,Mango,Curbside Food Waste Collection,0.481700599193573,https://upload.wikimedia.org/wikipedia/commons/a/a1/Mango_Glenn_Asit_fs8.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/mango.jpg
Margarine,Curbside Food Waste Collection,Margarine Tubs,Curbside Food Waste Collection,0.46723759174346924,https://upload.wikimedia.org/wikipedia/commons/2/2d/Margarine_BMK.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/margarine.jpg
Marinades,Curbside Food Waste Collection,Marinades,Curbside Food Waste Collection,0.9874091148376465,https://cdn2.vox-cdn.com/assets/4538049/8505898824_38ddfafd10_o.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/marinades.jpg
Marmelades,Curbside Food Waste Collection,Marmelades,Curbside Food Waste Collection,0.37009313702583313,https://upload.wikimedia.org/wikipedia/commons/b/b4/Finished_marmalades_%288449071267%29.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/marmelades.jpg
Mayonnaise,Curbside Food Waste Collection,Mayonnaise,Curbside Food Waste Collection,0.9976959824562073,https://live.staticflickr.com/3849/15221605266_91cf2b0b65_b.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/mayonnaise.jpg
Meat,Curbside Food Waste Collection,Meat,Curbside Food Waste Collection,0.7436479330062866,https://c0.wallpaperflare.com/preview/771/93/144/beef-meat-food-closeup.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/meat.jpg
Meat Pies,Curbside Food Waste Collection,Meat Pies,Curbside Food Waste Collection,0.9994981288909912,https://upload.wikimedia.org/wikipedia/commons/2/2e/Steak_and_onion_pie.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/meat-pies.jpg
Melons,Curbside Food Waste Collection,Melons,Curbside Food Waste Collection,0.9321377873420715,https://upload.wikimedia.org/wikipedia/commons/e/e7/Cantaloupe_and_canary_melon.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/melons.jpg
Muffins,Curbside Food Waste Collection,Muffins,Curbside Food Waste Collection,0.9986300468444824,https://cdn.pixabay.com/photo/2018/05/03/14/50/muffins-3371523_1280.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/muffins.jpg
Mulberry,Curbside Food Waste Collection,Mulberry,Curbside Food Waste Collection,0.9986623525619507,https://upload.wikimedia.org/wikipedia/commons/e/e5/Silkworm_mulberry_tree_zetarra_marugatze_arbolean3.JPG,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/mulberry.jpg
Mulch,Private Disposal,Soil,Private Disposal,0.826988935470581,https://cdn.pixabay.com/photo/2020/02/07/13/08/mulch-4827133_1280.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/mulch.jpg
Mung Beans,Curbside Food Waste Collection,Mung Beans,Curbside Food Waste Collection,0.9892276525497437,https://c.pxhere.com/photos/32/6f/mung_beans_moong_beans_green_gram_golden_gram_beans_green-952044.jpg!d,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/mung-beans.jpg
Mushroom,Curbside Food Waste Collection,Turnips,Curbside Food Waste Collection,0.396660715341568,https://thebrilliantkitchen.com/wp-content/uploads/2022/08/Rotten-Mushrooms.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/mushroom.jpg
Mustard,Curbside Food Waste Collection,Lentils,Curbside Food Waste Collection,0.8334618210792542,https://st.depositphotos.com/1000833/4942/i/950/depositphotos_49424413-stock-photo-mustard.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/mustard.jpg
Navy Beans,Regular Trash,Lima Beans,Curbside Food Waste Collection,0.5243842005729675,https://upload.wikimedia.org/wikipedia/commons/9/93/Phaseolus_vulgaris_white_beans%2C_witte_boon.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/navy-beans.jpg
Nectarine,Regular Trash,Nectarine,Regular Trash,0.895312488079071,https://upload.wikimedia.org/wikipedia/commons/3/33/Nectarine.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/nectarine.jpg
Nuts,Curbside Food Waste Collection,Nuts,Curbside Food Waste Collection,0.7408807277679443,https://cdn.pixabay.com/photo/2014/10/11/07/26/almonds-484268_1280.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/nuts.jpg
Nut Shells,Curbside Food Waste Collection,Nut Shells,Curbside Food Waste Collection,0.9936712980270386,https://upload.wikimedia.org/wikipedia/commons/3/3b/Pistachio_shells.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/nut-shells.jpg
Oatmeal,Curbside Food Waste Collection,Oatmeal,Curbside Food Waste Collection,0.9970188140869141,https://www.publicdomainpictures.net/pictures/390000/nahled/bowl-of-oatmeal-on-table.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/oatmeal.jpg
Okra,Curbside Food Waste Collection,Okra,Curbside Food Waste Collection,0.923862636089325,https://upload.wikimedia.org/wikipedia/commons/0/08/Oklahoma-grown_okra.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/okra.jpg
Olive,Curbside Food Waste Collection,Olive,Curbside Food Waste Collection,0.9897005558013916,https://p1.pxfuel.com/preview/87/87/714/olives-vegetables-vegetarian-cuisine.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/olive.jpg
Onions,Curbside Food Waste Collection,Shallots,Curbside Food Waste Collection,0.5518456101417542,https://p1.pxfuel.com/preview/219/256/938/onion-vegetables-power-nature.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/onions.jpg
Orange,Curbside Food Waste Collection,Mandarin Orange,Curbside Food Waste Collection,0.6061888337135315,https://upload.wikimedia.org/wikipedia/commons/c/c4/Orange-Fruit-Pieces.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/orange.jpg
Oven Mitt,Regular Trash,Oven Mitt,Regular Trash,0.9999669790267944,https://upload.wikimedia.org/wikipedia/commons/5/54/Baking_glove.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/oven-mitt.jpg
Papaya,Curbside Food Waste Collection,Papaya,Curbside Food Waste Collection,0.9869720339775085,https://images.pexels.com/photos/4113800/pexels-photo-4113800.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/papaya.jpg
Parsley,Curbside Food Waste Collection,Parsley,Curbside Food Waste Collection,0.6637513041496277,https://c0.wallpaperflare.com/preview/28/211/705/parsley-herbs-hack-see-saw-thumbnail.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/parsley.jpg
Parsnips,Curbside Food Waste Collection,Parsnips,Curbside Food Waste Collection,0.9965307116508484,https://img.hobbyfarms.com/wp-content/uploads/2015/09/09125525/parsnips1_Sharon-Mollerus-Flickr.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/parsnips.jpg
Passion Fruit,Curbside Food Waste Collection,Passion Fruit,Curbside Food Waste Collection,0.9996927976608276,https://upload.wikimedia.org/wikipedia/commons/5/59/Passion_fruit_red.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/passion-fruit.jpg
Pasta,Curbside Food Waste Collection,Pasta,Curbside Food Waste Collection,0.9971741437911987,https://p0.pxfuel.com/preview/255/381/248/pasta-italy-food-eat.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/pasta.jpg
Pastries,Curbside Food Waste Collection,Pastries,Curbside Food Waste Collection,0.8644593358039856,https://bakesbybrownsugar.com/wp-content/uploads/2022/12/Cherry-Cream-Cheese-Puff-Pastry-1-8-1.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/pastries.jpg
Peach,Curbside Food Waste Collection,Nectarine,Regular Trash,0.6817337870597839,https://i1.pickpik.com/photos/724/199/672/peach-fruit-red-yellow-preview.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/peach.jpg
Peanut Butter,Curbside Food Waste Collection,Peanut Butter,Curbside Food Waste Collection,0.9941290616989136,https://upload.wikimedia.org/wikipedia/commons/1/11/2020-03-24_20_57_22_An_open_jar_of_Skippy_Creamy_Peanut_Butter_in_the_Dulles_section_of_Sterling%2C_Loudoun_County%2C_Virginia.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/peanut-butter.jpg
Pear,Curbside Food Waste Collection,Pear,Curbside Food Waste Collection,0.9985294342041016,https://upload.wikimedia.org/wikipedia/commons/0/0b/D%27anjou_pear.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/pear.jpg
Peas,Curbside Food Waste Collection,Peas,Curbside Food Waste Collection,0.9188439846038818,https://images.pexels.com/photos/255469/pexels-photo-255469.jpeg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/peas.jpg
Pencil Shavings,Regular Trash,Pencil Shavings,Regular Trash,0.6295630931854248,https://cdn.pixabay.com/photo/2017/01/23/01/29/pencil-2001344_1280.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/pencil-shavings.jpg
Peppers,Curbside Food Waste Collection,Peppers,Curbside Food Waste Collection,0.9995216131210327,https://p1.pxfuel.com/preview/734/938/511/peppers-vegetables-red-yellow-orange-seeds.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/peppers.jpg
Persimmon,Curbside Food Waste Collection,Persimmon,Curbside Food Waste Collection,0.9996663331985474,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Fuyu_persimmon_fruits%2C_one_cut_open.jpg/800px-Fuyu_persimmon_fruits%2C_one_cut_open.jpg?20171224021853,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/persimmon.jpg
Pineapple,Curbside Food Waste Collection,Pineapple,Curbside Food Waste Collection,0.9989411234855652,https://images.pexels.com/photos/7488512/pexels-photo-7488512.jpeg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/pineapple.jpg
Pizza,Curbside Food Waste Collection,Pizza,Curbside Food Waste Collection,0.9984362721443176,https://cdn.vox-cdn.com/thumbor/Y43YtG5E8za0bbg3wHRiWblW_Zk=/0x0:1024x683/1200x900/filters:focal(431x260:593x422)/cdn.vox-cdn.com/uploads/chorus_image/image/70083520/6777933006_1a4f5489d4_b.0.0.0.0.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/pizza.jpg
Plantain,Curbside Food Waste Collection,Plantain,Curbside Food Waste Collection,0.9331449270248413,https://upload.wikimedia.org/wikipedia/commons/2/28/Unripped_plantain_in_Ghana.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/plantain.jpg
Plum,Curbside Food Waste Collection,Damson,Regular Trash,0.38311687111854553,https://c1.wallpaperflare.com/preview/1/374/444/real-plum-plum-size-comparison-huge.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/plum.jpg
Popcorn,Curbside Food Waste Collection,Popcorn,Curbside Food Waste Collection,0.9579421877861023,https://c1.wallpaperflare.com/preview/757/422/482/popcorn-snack-food-buttered.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/popcorn.jpg
Pork,Curbside Food Waste Collection,Beef Ribs,Curbside Food Waste Collection,0.34889987111091614,https://upload.wikimedia.org/wikipedia/commons/e/e5/Pulled_pork_while_pulling.JPG,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/pork.jpg
Pork Ribs,Curbside Food Waste Collection,Pork Ribs,Curbside Food Waste Collection,0.92198646068573,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Barbecued_-_Pork_ribs.jpg/800px-Barbecued_-_Pork_ribs.jpg?20150723094234,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/pork-ribs.jpg
Potatoes,Curbside Food Waste Collection,Potatoes,Curbside Food Waste Collection,0.9908322691917419,https://www.homesoils.com/wp-content/uploads/2022/04/How-to-Plant-Wilja-Potatoes.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/potatoes.jpg
Pumpkins,Curbside Food Waste Collection,Pumpkins,Curbside Food Waste Collection,0.9032185673713684,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Pumpkin.jpg/800px-Pumpkin.jpg?20081029125014,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/pumpkins.jpg
Pomegranate,Curbside Food Waste Collection,Pomegranate,Curbside Food Waste Collection,0.9886369109153748,https://cdn.pixabay.com/photo/2021/04/12/03/26/pomegranate-6171217_1280.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/pomegranate.jpg
Potato Chip Tube,Regular Trash,Potato Chip Tube,Regular Trash,0.585350751876831,https://images.freeimg.net/rsynced_images/pringles-331944_1280.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/potato-chip-tube.jpg
Pottery,Regular Trash,Pottery,Regular Trash,0.9647863507270813,https://visitsacketsharbor.com/wp-content/uploads/man_making_pottery-rawpixel.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/pottery.jpg
Poultry,Curbside Food Waste Collection,Poultry,Curbside Food Waste Collection,0.6998183727264404,https://agriculture.ny.gov/sites/g/files/oee1031/files/media/2019/10/poultry-hero-new.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/poultry.jpg
Power Tools,Regular Trash,Power Tools,Regular Trash,0.9770025014877319,https://c.pxhere.com/images/c8/24/a5198a19cff9a1efcee5fb2b013f-1635128.jpg!d,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/power-tools.jpg
Quince,Regular Trash,Star Fruit,Curbside Food Waste Collection,0.3073667287826538,https://i0.hippopx.com/photos/607/62/358/quince-yellow-fruits-pome-fruit-preview.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/quince.jpg
Radicchio,Curbside Food Waste Collection,Radicchio,Curbside Food Waste Collection,0.9989498257637024,https://upload.wikimedia.org/wikipedia/commons/0/0a/Radicchio_Treviso_Torino.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/radicchio.jpg
Radioactive Material,Private Disposal,Used Needles and Syringes,Private Disposal,0.4396665692329407,https://upload.wikimedia.org/wikipedia/commons/8/8e/Radioactive_Syringe_and_Shield.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/radioactive-material.jpg
Radish,Curbside Food Waste Collection,Radish,Curbside Food Waste Collection,0.992021381855011,https://cdn.pixabay.com/photo/2019/10/14/07/15/radish-4548033_1280.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/radish.jpg
Raisin,Curbside Food Waste Collection,Raisin,Curbside Food Waste Collection,0.8062756657600403,https://upload.wikimedia.org/wikipedia/commons/7/7d/Raisins_01.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/raisin.jpg
Raspberry,Curbside Food Waste Collection,Raspberry,Curbside Food Waste Collection,0.9931532144546509,https://cdn.pixabay.com/photo/2023/06/21/00/37/raspberry-8078157_1280.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/raspberry.jpg
Rhubarb,Curbside Food Waste Collection,Rhubarb,Curbside Food Waste Collection,0.9776582717895508,https://upload.wikimedia.org/wikipedia/commons/2/2b/Rheum_rhabarbarum.2006-04-27.uellue.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/rhubarb.jpg
Rice,Curbside Food Waste Collection,Rice,Curbside Food Waste Collection,0.9972007274627686,https://upload.wikimedia.org/wikipedia/commons/3/3b/White_rice_at_home.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/rice.jpg
Roots,Leaf and Yard Waste,Roots,Leaf and Yard Waste,0.9992035031318665,https://pixnio.com/free-images/flora-plants/trees/roots-of-big-old-tree.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/roots.jpg
Rutabaga,Curbside Food Waste Collection,Rutabaga,Curbside Food Waste Collection,0.46973666548728943,https://upload.wikimedia.org/wikipedia/commons/3/3a/Swede_-_rutabaga_-_veggiegroup.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/rutabaga.jpg
Sea Food,Curbside Food Waste Collection,Sea Food,Curbside Food Waste Collection,0.9991400241851807,https://s3.amazonaws.com/files.usmre.com/6226/blog/Screen%20Shot%202019-09-09%20at%2011.14.17%20AM.png,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/sea-food.jpg
Salad Dressing,Curbside Food Waste Collection,Salad Dressing,Curbside Food Waste Collection,0.5876978039741516,https://upload.wikimedia.org/wikipedia/commons/b/b4/Raspberry_vinaigrette.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/salad-dressing.jpg
Salad to go,Regular Trash,Salad to go,Regular Trash,0.9613928198814392,https://www.catercow.com/_nuxt/aceaa9a75face157f76073caec07d6c5-662.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/salad-to-go.jpg
Sauces,Curbside Food Waste Collection,Sauces,Curbside Food Waste Collection,0.9657649993896484,https://p1.pxfuel.com/preview/451/497/211/sauces-sauce-mustard-mayonnaise-barbecue-ketchup.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/sauces.jpg
Seeds,Curbside Food Waste Collection,Seeds,Curbside Food Waste Collection,0.526388943195343,https://www.publicdomainpictures.net/pictures/10000/nahled/seeds.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/seeds.jpg
Shallots,Curbside Food Waste Collection,Shallots,Curbside Food Waste Collection,0.9641516208648682,https://upload.wikimedia.org/wikipedia/commons/d/d2/Red-shallots-5773_-_Hans_Braxmeier.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/shallots.jpg
Shortening,Regular Trash,Candle Wax,Regular Trash,0.4737870395183563,https://upload.wikimedia.org/wikipedia/commons/c/c4/Vegan_Shortening_%286943028707%29.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/shortening.jpg
Shrimp,Curbside Food Waste Collection,Shrimp,Curbside Food Waste Collection,0.9947494864463806,https://www.publicdomainpictures.net/pictures/270000/nahled/fresh-shrimp-close-up.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/shrimp.jpg
Shrubs,Leaf and Yard Waste,Shrubs,Leaf and Yard Waste,0.9278813600540161,https://images.pexels.com/photos/15868304/pexels-photo-15868304/free-photo-of-green-shrubs-in-summer-park.jpeg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/shrubs.jpg
Sod,Private Disposal,Sod,Private Disposal,0.9906752705574036,https://himmelsgardencenter.com/wp-content/uploads/sod.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/sod.jpg
Soil,Private Disposal,Soil,Private Disposal,0.9511117935180664,https://www.deercreekseed.com/media/wysiwyg/dry_soil.jpeg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/soil.jpg
Soybeans,Curbside Food Waste Collection,Soybeans,Curbside Food Waste Collection,0.6158986687660217,https://p1.pxfuel.com/preview/162/512/28/soybeans-beans-soy-food.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/soybeans.jpg
Spices,Curbside Food Waste Collection,Spices,Curbside Food Waste Collection,0.9916222095489502,https://upload.wikimedia.org/wikipedia/commons/2/23/Spices_in_an_Indian_kitchen.JPG,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/spices.jpg
Spinach,Curbside Food Waste Collection,Spinach,Curbside Food Waste Collection,0.9967195391654968,https://c1.wallpaperflare.com/preview/158/999/779/bowl-green-healthy-leaf.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/spinach.jpg
Sprouts,Curbside Food Waste Collection,Alfalfa Sprouts,Curbside Food Waste Collection,0.9665303826332092,https://bostonorganics.grubmarket.com/img_rep//produce/sprouts.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/sprouts.jpg
Squash,Curbside Food Waste Collection,Squash,Curbside Food Waste Collection,0.7401620149612427,https://upload.wikimedia.org/wikipedia/commons/7/75/Honeynut_squash_2.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/squash.jpg
Star Fruit,Curbside Food Waste Collection,Star Fruit,Curbside Food Waste Collection,0.9970875382423401,https://upload.wikimedia.org/wikipedia/commons/3/3a/Carambola_Starfruit.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/star-fruit.jpg
Steak,Curbside Food Waste Collection,Steak,Curbside Food Waste Collection,0.987756609916687,https://www.joshuakehn.com/assets/images/steak/DSC03215.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/steak.jpg
Strawberry,Curbside Food Waste Collection,Strawberry,Curbside Food Waste Collection,0.9921115636825562,https://c.pxhere.com/photos/dc/b8/berry_delicious_food_fresh_fruit_healthy_juicy_slice-1522347.jpg!d,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/strawberry.jpg
Sweetcorn,Curbside Food Waste Collection,Sweetcorn,Curbside Food Waste Collection,0.5246738195419312,https://www.cookipedia.co.uk/wiki/images/a/a3/Sweetcorn_relish_recipe.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/sweetcorn.jpg
Sweet Potato,Curbside Food Waste Collection,Sweet Potato,Curbside Food Waste Collection,0.7544219493865967,https://upload.wikimedia.org/wikipedia/commons/5/58/Ipomoea_batatas_006.JPG,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/sweet-potato.jpg
Swiss Chard,Curbside Food Waste Collection,Swiss Chard,Curbside Food Waste Collection,0.8752886652946472,https://upload.wikimedia.org/wikipedia/commons/4/48/Swiss_Chard_Rainbow.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/swiss-chard.jpg
Syrup,Regular Trash,Syrup,Regular Trash,0.8355227112770081,https://c.pxhere.com/photos/0a/0d/photo-1621236.jpg!d,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/syrup.jpg
Tomatoes,Curbside Food Waste Collection,Tomatoes,Curbside Food Waste Collection,0.9988529682159424,https://post.healthline.com/wp-content/uploads/2020/09/AN313-Tomatoes-732x549-Thumb.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/tomatoes.jpg
Tree Branches,Leaf and Yard Waste,Tree Branches,Leaf and Yard Waste,0.9199318885803223,https://upload.wikimedia.org/wikipedia/commons/c/c1/Branches_of_a_Tamarind_tree.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/tree-branches.jpg
Tree Cuttings,Leaf and Yard Waste,Stumps,Private Disposal,0.5228676199913025,https://upload.wikimedia.org/wikipedia/commons/8/8e/Cutting_of_trees_for_human_use_Ogun_State_-_Nigeria.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/tree-cuttings.jpg
Tree Trunk,Private Disposal,Tree Trunk,Private Disposal,0.6696321964263916,https://c1.wallpaperflare.com/preview/226/200/940/log-tree-trunk-wood-lumber.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/tree-trunk.jpg
Turkey,Curbside Food Waste Collection,Poultry,Curbside Food Waste Collection,0.63376784324646,https://p1.pxfuel.com/preview/790/812/993/turkey-poultry-christmas-turkey-power-supply.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/turkey.jpg
Turnips,Curbside Food Waste Collection,Turnips,Curbside Food Waste Collection,0.976058840751648,https://upload.wikimedia.org/wikipedia/commons/d/d3/Turnip_2622027.jpg,/content/drive/My Drive/neurips_colab/dataset_final/organic_matter/turnips.jpg
